v_km_per_s,F_mlp,F_truth
1204.8817980498466,0.9961993675234442,0.9998720510411468
1207.5183008902181,0.9965248825493298,0.99987522949646
1210.1548037305897,0.9968143217806429,0.999878105752338
1212.7913065709613,0.997016955768927,0.9998806870319767
1215.4278094113329,0.9970924165528486,0.9998830884726402
1218.0643122517045,0.9969982485604424,0.9998854914190248
1220.700815092076,0.9966724259846288,0.9998879659139496
1223.3373179324476,0.9960296355100335,0.9998904139885382
1225.9738207728192,0.9949876038817681,0.9998926277462153
1228.6103236131908,0.9935229399273421,0.9998943823221402
1231.2468264535623,0.9917282448884142,0.9998955761048085
1233.883329293934,0.9898254817351897,0.9998962543610859
1236.5198321343055,0.9881000290539499,0.9998963860449015
1239.156334974677,0.9867701916413133,0.9998958231524894
1241.7928378150486,0.9858668172002618,0.9998944077851362
1244.4293406554202,0.9852165300770759,0.9998919854944752
1247.0658434957918,0.9845699169779099,0.9998883923266716
1249.7023463361634,0.9838074328605705,0.9998831842629707
1252.338849176535,0.9830802128950441,0.9998755687897123
1254.9753520169065,0.9827696767373255,0.9998647379846958
1257.611854857278,0.9832774801327453,0.9998499447688545
1260.2483576976497,0.9847821115740566,0.9998303329495921
1262.8848605380213,0.9871207279210357,0.9998049285401485
1265.5213633783928,0.9898619349950708,0.999772514543985
1268.1578662187644,0.9925052932505384,0.9997312255863097
1270.794369059136,0.994678083203536,0.9996787397071132
1273.4308718995076,0.9962292110371365,0.9996132119923126
1276.0673747398791,0.9972037850297898,0.9995339274094985
1278.7038775802507,0.9977516320463276,0.999441363765339
1281.3403804206223,0.9980346208908915,0.9993375484360391
1283.9768832609939,0.9981720342730589,0.9992251750203245
1286.6133861013654,0.998227395850151,0.9991044947579816
1289.249888941737,0.9982215406786947,0.9989718425800317
1291.8863917821086,0.9981546262417477,0.9988224894912062
1294.5228946224802,0.9980259262266084,0.9986540625669705
1297.1593974628518,0.9978446233581466,0.9984668209004561
1299.7959003032233,0.9976324082198448,0.9982624245916935
1302.432403143595,0.9974177050525052,0.9980442004250942
1305.0689059839665,0.997226617600778,0.9978186252603038
1307.705408824338,0.9970749998402446,0.9975955565572117
1310.3419116647096,0.996965461187143,0.997386117759931
1312.9784145050812,0.9968903096609008,0.9971999177820304
